symbol,timeframe,gap_start,gap_end,gap_minutes,gap_category
AUDCAD.r,M15,2025-12-31 23:45:00,2026-01-02 00:00:00,1455,short_missing_gap
AUDCAD.r,M15,2024-12-31 23:45:00,2025-01-02 00:00:00,1455,short_missing_gap
AUDCAD.r,M15,2024-12-24 23:45:00,2024-12-26 00:00:00,1455,short_missing_gap
AUDCAD.r,M15,2023-12-22 23:45:00,2023-12-27 00:00:00,5775,session_or_weekend
AUDCAD.r,M15,2022-12-23 23:45:00,2022-12-27 00:00:00,4335,session_or_weekend
AUDCAD.r,M15,2023-12-29 23:45:00,2024-01-02 00:00:00,4335,session_or_weekend
AUDCAD.r,M30,2025-12-24 23:30:00,2025-12-26 00:00:00,1470,short_missing_gap
AUDCAD.r,M30,2025-12-31 23:30:00,2026-01-02 00:00:00,1470,short_missing_gap
AUDCAD.r,M30,2024-12-31 23:30:00,2025-01-02 00:00:00,1470,short_missing_gap
AUDCAD.r,M30,2023-12-22 23:30:00,2023-12-27 00:00:00,5790,session_or_weekend
AUDCAD.r,M30,2023-12-29 23:30:00,2024-01-02 00:00:00,4350,session_or_weekend
AUDCAD.r,M30,2022-12-23 23:30:00,2022-12-27 00:00:00,4350,session_or_weekend
AUDCAD.r,H1,2025-12-31 23:00:00,2026-01-02 00:00:00,1500,short_missing_gap
AUDCAD.r,H1,2024-12-24 23:00:00,2024-12-26 00:00:00,1500,short_missing_gap
AUDCAD.r,H1,2024-12-31 23:00:00,2025-01-02 00:00:00,1500,short_missing_gap
AUDCAD.r,H1,2023-12-22 23:00:00,2023-12-27 00:00:00,5820,session_or_weekend
AUDCAD.r,H1,2023-12-29 23:00:00,2024-01-02 00:00:00,4380,session_or_weekend
AUDCAD.r,H1,2022-12-23 23:00:00,2022-12-27 00:00:00,4380,session_or_weekend
AUDCAD.r,H4,2024-12-24 20:00:00,2024-12-26 00:00:00,1680,short_missing_gap
AUDCAD.r,H4,2024-12-31 20:00:00,2025-01-02 00:00:00,1680,short_missing_gap
AUDCAD.r,H4,2025-12-24 20:00:00,2025-12-26 00:00:00,1680,short_missing_gap
AUDCAD.r,H4,2023-12-22 20:00:00,2023-12-27 00:00:00,6000,session_or_weekend
AUDCAD.r,H4,2023-12-29 20:00:00,2024-01-02 00:00:00,4560,session_or_weekend
AUDCAD.r,H4,2022-12-23 20:00:00,2022-12-27 00:00:00,4560,session_or_weekend
AUDCAD.r,D1,2023-12-22 00:00:00,2023-12-27 00:00:00,7200,session_or_weekend
AUDCAD.r,D1,2023-12-29 00:00:00,2024-01-02 00:00:00,5760,session_or_weekend
AUDCAD.r,D1,2022-12-23 00:00:00,2022-12-27 00:00:00,5760,session_or_weekend
AUDJPY.r,M15,2025-12-31 23:45:00,2026-01-02 00:00:00,1455,short_missing_gap
AUDJPY.r,M15,2024-12-31 23:45:00,2025-01-02 00:00:00,1455,short_missing_gap
AUDJPY.r,M15,2024-12-24 23:45:00,2024-12-26 00:00:00,1455,short_missing_gap
AUDJPY.r,M15,2023-12-22 23:45:00,2023-12-27 00:00:00,5775,session_or_weekend
AUDJPY.r,M15,2023-12-29 23:45:00,2024-01-02 00:00:00,4335,session_or_weekend
AUDJPY.r,M15,2022-12-23 23:45:00,2022-12-27 00:00:00,4335,session_or_weekend
AUDJPY.r,M30,2025-12-24 23:30:00,2025-12-26 00:00:00,1470,short_missing_gap
AUDJPY.r,M30,2025-12-31 23:30:00,2026-01-02 00:00:00,1470,short_missing_gap
AUDJPY.r,M30,2024-12-31 23:30:00,2025-01-02 00:00:00,1470,short_missing_gap
AUDJPY.r,M30,2023-12-22 23:30:00,2023-12-27 00:00:00,5790,session_or_weekend
AUDJPY.r,M30,2023-12-29 23:30:00,2024-01-02 00:00:00,4350,session_or_weekend
AUDJPY.r,M30,2022-12-23 23:30:00,2022-12-27 00:00:00,4350,session_or_weekend
AUDJPY.r,H1,2025-12-31 23:00:00,2026-01-02 00:00:00,1500,short_missing_gap
AUDJPY.r,H1,2024-12-24 23:00:00,2024-12-26 00:00:00,1500,short_missing_gap
AUDJPY.r,H1,2024-12-31 23:00:00,2025-01-02 00:00:00,1500,short_missing_gap
AUDJPY.r,H1,2023-12-22 23:00:00,2023-12-27 00:00:00,5820,session_or_weekend
AUDJPY.r,H1,2023-12-29 23:00:00,2024-01-02 00:00:00,4380,session_or_weekend
AUDJPY.r,H1,2022-12-23 23:00:00,2022-12-27 00:00:00,4380,session_or_weekend
AUDJPY.r,H4,2024-12-24 20:00:00,2024-12-26 00:00:00,1680,short_missing_gap
AUDJPY.r,H4,2024-12-31 20:00:00,2025-01-02 00:00:00,1680,short_missing_gap
AUDJPY.r,H4,2025-12-24 20:00:00,2025-12-26 00:00:00,1680,short_missing_gap
AUDJPY.r,H4,2023-12-22 20:00:00,2023-12-27 00:00:00,6000,session_or_weekend
AUDJPY.r,H4,2023-12-29 20:00:00,2024-01-02 00:00:00,4560,session_or_weekend
AUDJPY.r,H4,2022-12-23 20:00:00,2022-12-27 00:00:00,4560,session_or_weekend
AUDJPY.r,D1,2023-12-22 00:00:00,2023-12-27 00:00:00,7200,session_or_weekend
AUDJPY.r,D1,2023-12-29 00:00:00,2024-01-02 00:00:00,5760,session_or_weekend
AUDJPY.r,D1,2022-12-23 00:00:00,2022-12-27 00:00:00,5760,session_or_weekend
AUDNZD.r,M15,2024-12-31 23:45:00,2025-01-02 00:00:00,1455,short_missing_gap
AUDNZD.r,M15,2024-12-24 23:45:00,2024-12-26 00:00:00,1455,short_missing_gap
AUDNZD.r,M15,2025-12-31 23:45:00,2026-01-02 00:00:00,1455,short_missing_gap
AUDNZD.r,M15,2023-12-22 23:45:00,2023-12-27 00:00:00,5775,session_or_weekend
AUDNZD.r,M15,2022-12-23 23:45:00,2022-12-27 00:00:00,4335,session_or_weekend
AUDNZD.r,M15,2023-12-29 23:45:00,2024-01-02 00:00:00,4335,session_or_weekend
AUDNZD.r,M30,2025-12-24 23:30:00,2025-12-26 00:00:00,1470,short_missing_gap
AUDNZD.r,M30,2025-12-31 23:30:00,2026-01-02 00:00:00,1470,short_missing_gap
AUDNZD.r,M30,2024-12-31 23:30:00,2025-01-02 00:00:00,1470,short_missing_gap
AUDNZD.r,M30,2023-12-22 23:30:00,2023-12-27 00:00:00,5790,session_or_weekend
AUDNZD.r,M30,2022-12-23 23:30:00,2022-12-27 00:00:00,4350,session_or_weekend
AUDNZD.r,M30,2023-12-29 23:30:00,2024-01-02 00:00:00,4350,session_or_weekend
AUDNZD.r,H1,2025-12-31 23:00:00,2026-01-02 00:00:00,1500,short_missing_gap
AUDNZD.r,H1,2024-12-24 23:00:00,2024-12-26 00:00:00,1500,short_missing_gap
AUDNZD.r,H1,2024-12-31 23:00:00,2025-01-02 00:00:00,1500,short_missing_gap
AUDNZD.r,H1,2023-12-22 23:00:00,2023-12-27 00:00:00,5820,session_or_weekend
AUDNZD.r,H1,2023-12-29 23:00:00,2024-01-02 00:00:00,4380,session_or_weekend
AUDNZD.r,H1,2022-12-23 23:00:00,2022-12-27 00:00:00,4380,session_or_weekend
AUDNZD.r,H4,2024-12-24 20:00:00,2024-12-26 00:00:00,1680,short_missing_gap
AUDNZD.r,H4,2024-12-31 20:00:00,2025-01-02 00:00:00,1680,short_missing_gap
AUDNZD.r,H4,2025-12-24 20:00:00,2025-12-26 00:00:00,1680,short_missing_gap
AUDNZD.r,H4,2023-12-22 20:00:00,2023-12-27 00:00:00,6000,session_or_weekend
AUDNZD.r,H4,2023-12-29 20:00:00,2024-01-02 00:00:00,4560,session_or_weekend
AUDNZD.r,H4,2022-12-23 20:00:00,2022-12-27 00:00:00,4560,session_or_weekend
AUDNZD.r,D1,2023-12-22 00:00:00,2023-12-27 00:00:00,7200,session_or_weekend
AUDNZD.r,D1,2023-12-29 00:00:00,2024-01-02 00:00:00,5760,session_or_weekend
AUDNZD.r,D1,2022-12-23 00:00:00,2022-12-27 00:00:00,5760,session_or_weekend
AUDUSD.r,M15,2025-12-31 23:45:00,2026-01-02 00:00:00,1455,short_missing_gap
AUDUSD.r,M15,2024-12-31 23:45:00,2025-01-02 00:00:00,1455,short_missing_gap
AUDUSD.r,M15,2025-12-24 23:45:00,2025-12-26 00:00:00,1455,short_missing_gap
AUDUSD.r,M15,2023-12-22 23:45:00,2023-12-27 00:00:00,5775,session_or_weekend
AUDUSD.r,M15,2023-12-29 23:45:00,2024-01-02 00:00:00,4335,session_or_weekend
AUDUSD.r,M15,2022-12-23 23:45:00,2022-12-27 00:00:00,4335,session_or_weekend
AUDUSD.r,M30,2025-12-24 23:30:00,2025-12-26 00:00:00,1470,short_missing_gap
AUDUSD.r,M30,2025-12-31 23:30:00,2026-01-02 00:00:00,1470,short_missing_gap
AUDUSD.r,M30,2024-12-31 23:30:00,2025-01-02 00:00:00,1470,short_missing_gap
AUDUSD.r,M30,2023-12-22 23:30:00,2023-12-27 00:00:00,5790,session_or_weekend
AUDUSD.r,M30,2023-12-29 23:30:00,2024-01-02 00:00:00,4350,session_or_weekend
AUDUSD.r,M30,2022-12-23 23:30:00,2022-12-27 00:00:00,4350,session_or_weekend
AUDUSD.r,H1,2025-12-31 23:00:00,2026-01-02 00:00:00,1500,short_missing_gap
AUDUSD.r,H1,2024-12-24 23:00:00,2024-12-26 00:00:00,1500,short_missing_gap
AUDUSD.r,H1,2024-12-31 23:00:00,2025-01-02 00:00:00,1500,short_missing_gap
AUDUSD.r,H1,2023-12-22 23:00:00,2023-12-27 00:00:00,5820,session_or_weekend
AUDUSD.r,H1,2023-12-29 23:00:00,2024-01-02 00:00:00,4380,session_or_weekend
AUDUSD.r,H1,2022-12-23 23:00:00,2022-12-27 00:00:00,4380,session_or_weekend
AUDUSD.r,H4,2024-12-24 20:00:00,2024-12-26 00:00:00,1680,short_missing_gap
AUDUSD.r,H4,2024-12-31 20:00:00,2025-01-02 00:00:00,1680,short_missing_gap
AUDUSD.r,H4,2025-12-24 20:00:00,2025-12-26 00:00:00,1680,short_missing_gap
AUDUSD.r,H4,2023-12-22 20:00:00,2023-12-27 00:00:00,6000,session_or_weekend
AUDUSD.r,H4,2023-12-29 20:00:00,2024-01-02 00:00:00,4560,session_or_weekend
AUDUSD.r,H4,2022-12-23 20:00:00,2022-12-27 00:00:00,4560,session_or_weekend
AUDUSD.r,D1,2023-12-22 00:00:00,2023-12-27 00:00:00,7200,session_or_weekend
AUDUSD.r,D1,2023-12-29 00:00:00,2024-01-02 00:00:00,5760,session_or_weekend
AUDUSD.r,D1,2022-12-23 00:00:00,2022-12-27 00:00:00,5760,session_or_weekend
CADCHF.r,M15,2025-12-31 23:45:00,2026-01-02 00:00:00,1455,short_missing_gap
CADCHF.r,M15,2024-12-31 23:45:00,2025-01-02 00:00:00,1455,short_missing_gap
CADCHF.r,M15,2024-12-24 23:45:00,2024-12-26 00:00:00,1455,short_missing_gap
CADCHF.r,M15,2023-12-22 23:45:00,2023-12-27 00:00:00,5775,session_or_weekend
CADCHF.r,M15,2022-12-23 23:45:00,2022-12-27 00:00:00,4335,session_or_weekend
CADCHF.r,M15,2023-12-29 23:45:00,2024-01-02 00:00:00,4335,session_or_weekend
CADCHF.r,M30,2024-12-31 23:30:00,2025-01-02 00:00:00,1470,short_missing_gap
CADCHF.r,M30,2024-12-24 23:30:00,2024-12-26 00:00:00,1470,short_missing_gap
CADCHF.r,M30,2025-12-24 23:30:00,2025-12-26 00:00:00,1470,short_missing_gap
CADCHF.r,M30,2023-12-22 23:30:00,2023-12-27 00:00:00,5790,session_or_weekend
CADCHF.r,M30,2022-12-23 23:30:00,2022-12-27 00:00:00,4350,session_or_weekend
CADCHF.r,M30,2023-12-29 23:30:00,2024-01-02 00:00:00,4350,session_or_weekend
CADCHF.r,H1,2025-12-31 23:00:00,2026-01-02 00:00:00,1500,short_missing_gap
CADCHF.r,H1,2024-12-24 23:00:00,2024-12-26 00:00:00,1500,short_missing_gap
CADCHF.r,H1,2024-12-31 23:00:00,2025-01-02 00:00:00,1500,short_missing_gap
CADCHF.r,H1,2023-12-22 23:00:00,2023-12-27 00:00:00,5820,session_or_weekend
CADCHF.r,H1,2023-12-29 23:00:00,2024-01-02 00:00:00,4380,session_or_weekend
CADCHF.r,H1,2022-12-23 23:00:00,2022-12-27 00:00:00,4380,session_or_weekend
CADCHF.r,H4,2024-12-24 20:00:00,2024-12-26 00:00:00,1680,short_missing_gap
CADCHF.r,H4,2024-12-31 20:00:00,2025-01-02 00:00:00,1680,short_missing_gap
CADCHF.r,H4,2025-12-24 20:00:00,2025-12-26 00:00:00,1680,short_missing_gap
CADCHF.r,H4,2023-12-22 20:00:00,2023-12-27 00:00:00,6000,session_or_weekend
CADCHF.r,H4,2023-12-29 20:00:00,2024-01-02 00:00:00,4560,session_or_weekend
CADCHF.r,H4,2022-12-23 20:00:00,2022-12-27 00:00:00,4560,session_or_weekend
CADCHF.r,D1,2023-12-22 00:00:00,2023-12-27 00:00:00,7200,session_or_weekend
CADCHF.r,D1,2023-12-29 00:00:00,2024-01-02 00:00:00,5760,session_or_weekend
CADCHF.r,D1,2022-12-23 00:00:00,2022-12-27 00:00:00,5760,session_or_weekend
CADJPY.r,M15,2025-12-31 23:45:00,2026-01-02 00:00:00,1455,short_missing_gap
CADJPY.r,M15,2024-12-31 23:45:00,2025-01-02 00:00:00,1455,short_missing_gap
CADJPY.r,M15,2024-12-24 23:45:00,2024-12-26 00:00:00,1455,short_missing_gap
CADJPY.r,M15,2023-12-22 23:45:00,2023-12-27 00:00:00,5775,session_or_weekend
CADJPY.r,M15,2023-12-29 23:45:00,2024-01-02 00:00:00,4335,session_or_weekend
CADJPY.r,M15,2022-12-23 23:45:00,2022-12-27 00:00:00,4335,session_or_weekend
CADJPY.r,M30,2025-12-24 23:30:00,2025-12-26 00:00:00,1470,short_missing_gap
CADJPY.r,M30,2025-12-31 23:30:00,2026-01-02 00:00:00,1470,short_missing_gap
CADJPY.r,M30,2024-12-31 23:30:00,2025-01-02 00:00:00,1470,short_missing_gap
CADJPY.r,M30,2023-12-22 23:30:00,2023-12-27 00:00:00,5790,session_or_weekend
CADJPY.r,M30,2023-12-29 23:30:00,2024-01-02 00:00:00,4350,session_or_weekend
CADJPY.r,M30,2022-12-23 23:30:00,2022-12-27 00:00:00,4350,session_or_weekend
CADJPY.r,H1,2025-12-31 23:00:00,2026-01-02 00:00:00,1500,short_missing_gap
CADJPY.r,H1,2024-12-24 23:00:00,2024-12-26 00:00:00,1500,short_missing_gap
CADJPY.r,H1,2024-12-31 23:00:00,2025-01-02 00:00:00,1500,short_missing_gap
CADJPY.r,H1,2023-12-22 23:00:00,2023-12-27 00:00:00,5820,session_or_weekend
CADJPY.r,H1,2023-12-29 23:00:00,2024-01-02 00:00:00,4380,session_or_weekend
CADJPY.r,H1,2022-12-23 23:00:00,2022-12-27 00:00:00,4380,session_or_weekend
CADJPY.r,H4,2024-12-24 20:00:00,2024-12-26 00:00:00,1680,short_missing_gap
CADJPY.r,H4,2024-12-31 20:00:00,2025-01-02 00:00:00,1680,short_missing_gap
CADJPY.r,H4,2025-12-24 20:00:00,2025-12-26 00:00:00,1680,short_missing_gap
CADJPY.r,H4,2023-12-22 20:00:00,2023-12-27 00:00:00,6000,session_or_weekend
CADJPY.r,H4,2023-12-29 20:00:00,2024-01-02 00:00:00,4560,session_or_weekend
CADJPY.r,H4,2022-12-23 20:00:00,2022-12-27 00:00:00,4560,session_or_weekend
CADJPY.r,D1,2023-12-22 00:00:00,2023-12-27 00:00:00,7200,session_or_weekend
CADJPY.r,D1,2023-12-29 00:00:00,2024-01-02 00:00:00,5760,session_or_weekend
CADJPY.r,D1,2022-12-23 00:00:00,2022-12-27 00:00:00,5760,session_or_weekend
CHFJPY.r,M15,2025-12-24 23:45:00,2025-12-26 00:00:00,1455,short_missing_gap
CHFJPY.r,M15,2024-12-24 23:45:00,2024-12-26 00:00:00,1455,short_missing_gap
CHFJPY.r,M15,2024-12-31 23:45:00,2025-01-02 00:00:00,1455,short_missing_gap
CHFJPY.r,M15,2023-12-22 23:45:00,2023-12-27 00:00:00,5775,session_or_weekend
CHFJPY.r,M15,2022-12-23 23:45:00,2022-12-27 00:00:00,4335,session_or_weekend
CHFJPY.r,M15,2023-12-29 23:45:00,2024-01-02 00:00:00,4335,session_or_weekend
CHFJPY.r,M30,2025-12-24 23:30:00,2025-12-26 00:00:00,1470,short_missing_gap
CHFJPY.r,M30,2024-12-24 23:30:00,2024-12-26 00:00:00,1470,short_missing_gap
CHFJPY.r,M30,2025-12-31 23:30:00,2026-01-02 00:00:00,1470,short_missing_gap
CHFJPY.r,M30,2023-12-22 23:30:00,2023-12-27 00:00:00,5790,session_or_weekend
CHFJPY.r,M30,2022-12-23 23:30:00,2022-12-27 00:00:00,4350,session_or_weekend
CHFJPY.r,M30,2023-12-29 23:30:00,2024-01-02 00:00:00,4350,session_or_weekend
CHFJPY.r,H1,2025-12-31 23:00:00,2026-01-02 00:00:00,1500,short_missing_gap
CHFJPY.r,H1,2025-12-24 23:00:00,2025-12-26 00:00:00,1500,short_missing_gap
CHFJPY.r,H1,2024-12-24 23:00:00,2024-12-26 00:00:00,1500,short_missing_gap
CHFJPY.r,H1,2023-12-22 23:00:00,2023-12-27 00:00:00,5820,session_or_weekend
CHFJPY.r,H1,2023-12-29 23:00:00,2024-01-02 00:00:00,4380,session_or_weekend
CHFJPY.r,H1,2022-12-23 23:00:00,2022-12-27 00:00:00,4380,session_or_weekend
CHFJPY.r,H4,2024-12-24 20:00:00,2024-12-26 00:00:00,1680,short_missing_gap
CHFJPY.r,H4,2024-12-31 20:00:00,2025-01-02 00:00:00,1680,short_missing_gap
CHFJPY.r,H4,2025-12-24 20:00:00,2025-12-26 00:00:00,1680,short_missing_gap
CHFJPY.r,H4,2023-12-22 20:00:00,2023-12-27 00:00:00,6000,session_or_weekend
CHFJPY.r,H4,2023-12-29 20:00:00,2024-01-02 00:00:00,4560,session_or_weekend
CHFJPY.r,H4,2022-12-23 20:00:00,2022-12-27 00:00:00,4560,session_or_weekend
CHFJPY.r,D1,2023-12-22 00:00:00,2023-12-27 00:00:00,7200,session_or_weekend
CHFJPY.r,D1,2023-12-29 00:00:00,2024-01-02 00:00:00,5760,session_or_weekend
CHFJPY.r,D1,2022-12-23 00:00:00,2022-12-27 00:00:00,5760,session_or_weekend
EURAUD.r,M15,2025-12-31 23:45:00,2026-01-02 00:00:00,1455,short_missing_gap
EURAUD.r,M15,2024-12-31 23:45:00,2025-01-02 00:00:00,1455,short_missing_gap
EURAUD.r,M15,2024-12-24 23:45:00,2024-12-26 00:00:00,1455,short_missing_gap
EURAUD.r,M15,2023-12-22 23:45:00,2023-12-27 00:00:00,5775,session_or_weekend
EURAUD.r,M15,2022-12-23 23:45:00,2022-12-27 00:00:00,4335,session_or_weekend
EURAUD.r,M15,2023-12-29 23:45:00,2024-01-02 00:00:00,4335,session_or_weekend
EURAUD.r,M30,2018-12-24 20:30:00,2018-12-26 06:00:00,2010,short_missing_gap
EURAUD.r,M30,2019-12-24 21:00:00,2019-12-26 06:00:00,1980,short_missing_gap
EURAUD.r,M30,2018-12-31 22:30:00,2019-01-02 06:00:00,1890,short_missing_gap
EURAUD.r,M30,2023-12-22 23:30:00,2023-12-27 00:00:00,5790,session_or_weekend
EURAUD.r,M30,2020-12-24 23:30:00,2020-12-28 00:00:00,4350,session_or_weekend
EURAUD.r,M30,2022-12-23 23:30:00,2022-12-27 00:00:00,4350,session_or_weekend
EURAUD.r,H1,2014-12-24 19:00:00,2014-12-26 09:00:00,2280,short_missing_gap
EURAUD.r,H1,2013-12-24 18:00:00,2013-12-26 08:00:00,2280,short_missing_gap
EURAUD.r,H1,2012-12-24 19:00:00,2012-12-26 08:00:00,2220,short_missing_gap
EURAUD.r,H1,2023-12-22 23:00:00,2023-12-27 00:00:00,5820,session_or_weekend
EURAUD.r,H1,2017-12-22 23:00:00,2017-12-26 06:00:00,4740,session_or_weekend
EURAUD.r,H1,2015-12-24 18:00:00,2015-12-28 00:00:00,4680,session_or_weekend
EURAUD.r,H4,2008-12-24 16:00:00,2008-12-26 12:00:00,2640,short_missing_gap
EURAUD.r,H4,2007-12-24 16:00:00,2007-12-26 12:00:00,2640,short_missing_gap
EURAUD.r,H4,2007-12-31 16:00:00,2008-01-02 08:00:00,2400,short_missing_gap
EURAUD.r,H4,2023-12-22 20:00:00,2023-12-27 00:00:00,6000,session_or_weekend
EURAUD.r,H4,2006-12-22 20:00:00,2006-12-26 12:00:00,5280,session_or_weekend
EURAUD.r,H4,2009-12-31 16:00:00,2010-01-04 00:00:00,4800,session_or_weekend
EURAUD.r,D1,2023-12-22 00:00:00,2023-12-27 00:00:00,7200,session_or_weekend
EURAUD.r,D1,2007-08-16 00:00:00,2007-08-20 00:00:00,5760,session_or_weekend
EURAUD.r,D1,2006-12-22 00:00:00,2006-12-26 00:00:00,5760,session_or_weekend
EURCAD.r,M15,2024-12-31 23:45:00,2025-01-02 00:00:00,1455,short_missing_gap
EURCAD.r,M15,2024-12-24 23:45:00,2024-12-26 00:00:00,1455,short_missing_gap
EURCAD.r,M15,2025-12-24 23:45:00,2025-12-26 00:00:00,1455,short_missing_gap
EURCAD.r,M15,2023-12-22 23:45:00,2023-12-27 00:00:00,5775,session_or_weekend
EURCAD.r,M15,2022-12-23 23:45:00,2022-12-27 00:00:00,4335,session_or_weekend
EURCAD.r,M15,2023-12-29 23:45:00,2024-01-02 00:00:00,4335,session_or_weekend
EURCAD.r,M30,2024-12-31 23:30:00,2025-01-02 00:00:00,1470,short_missing_gap
EURCAD.r,M30,2024-12-24 23:30:00,2024-12-26 00:00:00,1470,short_missing_gap
EURCAD.r,M30,2025-12-24 23:30:00,2025-12-26 00:00:00,1470,short_missing_gap
EURCAD.r,M30,2023-12-22 23:30:00,2023-12-27 00:00:00,5790,session_or_weekend
EURCAD.r,M30,2023-12-29 23:30:00,2024-01-02 00:00:00,4350,session_or_weekend
EURCAD.r,M30,2022-12-23 23:30:00,2022-12-27 00:00:00,4350,session_or_weekend
EURCAD.r,H1,2025-12-31 23:00:00,2026-01-02 00:00:00,1500,short_missing_gap
EURCAD.r,H1,2024-12-24 23:00:00,2024-12-26 00:00:00,1500,short_missing_gap
EURCAD.r,H1,2024-12-31 23:00:00,2025-01-02 00:00:00,1500,short_missing_gap
EURCAD.r,H1,2023-12-22 23:00:00,2023-12-27 00:00:00,5820,session_or_weekend
EURCAD.r,H1,2023-12-29 23:00:00,2024-01-02 00:00:00,4380,session_or_weekend
EURCAD.r,H1,2022-12-23 23:00:00,2022-12-27 00:00:00,4380,session_or_weekend
EURCAD.r,H4,2024-12-24 20:00:00,2024-12-26 00:00:00,1680,short_missing_gap
EURCAD.r,H4,2024-12-31 20:00:00,2025-01-02 00:00:00,1680,short_missing_gap
EURCAD.r,H4,2025-12-24 20:00:00,2025-12-26 00:00:00,1680,short_missing_gap
EURCAD.r,H4,2023-12-22 20:00:00,2023-12-27 00:00:00,6000,session_or_weekend
EURCAD.r,H4,2023-12-29 20:00:00,2024-01-02 00:00:00,4560,session_or_weekend
EURCAD.r,H4,2022-12-23 20:00:00,2022-12-27 00:00:00,4560,session_or_weekend
EURCAD.r,D1,2023-12-22 00:00:00,2023-12-27 00:00:00,7200,session_or_weekend
EURCAD.r,D1,2023-12-29 00:00:00,2024-01-02 00:00:00,5760,session_or_weekend
EURCAD.r,D1,2022-12-23 00:00:00,2022-12-27 00:00:00,5760,session_or_weekend
EURCHF.r,M15,2025-12-24 23:45:00,2025-12-26 00:00:00,1455,short_missing_gap
EURCHF.r,M15,2024-12-31 23:45:00,2025-01-02 00:00:00,1455,short_missing_gap
EURCHF.r,M15,2025-12-31 23:45:00,2026-01-02 00:00:00,1455,short_missing_gap
EURCHF.r,M15,2023-12-22 23:45:00,2023-12-27 00:00:00,5775,session_or_weekend
EURCHF.r,M15,2022-12-23 23:45:00,2022-12-27 00:00:00,4335,session_or_weekend
EURCHF.r,M15,2023-12-29 23:45:00,2024-01-02 00:00:00,4335,session_or_weekend
EURCHF.r,M30,2024-12-31 23:30:00,2025-01-02 00:00:00,1470,short_missing_gap
EURCHF.r,M30,2024-12-24 23:30:00,2024-12-26 00:00:00,1470,short_missing_gap
EURCHF.r,M30,2025-12-24 23:30:00,2025-12-26 00:00:00,1470,short_missing_gap
EURCHF.r,M30,2023-12-22 23:30:00,2023-12-27 00:00:00,5790,session_or_weekend
EURCHF.r,M30,2022-12-23 23:30:00,2022-12-27 00:00:00,4350,session_or_weekend
EURCHF.r,M30,2023-12-29 23:30:00,2024-01-02 00:00:00,4350,session_or_weekend
EURCHF.r,H1,2025-12-31 23:00:00,2026-01-02 00:00:00,1500,short_missing_gap
EURCHF.r,H1,2024-12-24 23:00:00,2024-12-26 00:00:00,1500,short_missing_gap
EURCHF.r,H1,2024-12-31 23:00:00,2025-01-02 00:00:00,1500,short_missing_gap
EURCHF.r,H1,2023-12-22 23:00:00,2023-12-27 00:00:00,5820,session_or_weekend
EURCHF.r,H1,2023-12-29 23:00:00,2024-01-02 00:00:00,4380,session_or_weekend
EURCHF.r,H1,2022-12-23 23:00:00,2022-12-27 00:00:00,4380,session_or_weekend
EURCHF.r,H4,2024-12-24 20:00:00,2024-12-26 00:00:00,1680,short_missing_gap
EURCHF.r,H4,2024-12-31 20:00:00,2025-01-02 00:00:00,1680,short_missing_gap
EURCHF.r,H4,2025-12-24 20:00:00,2025-12-26 00:00:00,1680,short_missing_gap
EURCHF.r,H4,2023-12-22 20:00:00,2023-12-27 00:00:00,6000,session_or_weekend
EURCHF.r,H4,2023-12-29 20:00:00,2024-01-02 00:00:00,4560,session_or_weekend
EURCHF.r,H4,2022-12-23 20:00:00,2022-12-27 00:00:00,4560,session_or_weekend
EURCHF.r,D1,2023-12-22 00:00:00,2023-12-27 00:00:00,7200,session_or_weekend
EURCHF.r,D1,2023-12-29 00:00:00,2024-01-02 00:00:00,5760,session_or_weekend
EURCHF.r,D1,2022-12-23 00:00:00,2022-12-27 00:00:00,5760,session_or_weekend
EURGBP.r,M15,2025-12-31 23:45:00,2026-01-02 00:00:00,1455,short_missing_gap
EURGBP.r,M15,2024-12-31 23:45:00,2025-01-02 00:00:00,1455,short_missing_gap
EURGBP.r,M15,2024-12-24 23:45:00,2024-12-26 00:00:00,1455,short_missing_gap
EURGBP.r,M15,2023-12-22 23:45:00,2023-12-27 00:00:00,5775,session_or_weekend
EURGBP.r,M15,2023-12-29 23:45:00,2024-01-02 00:00:00,4335,session_or_weekend
EURGBP.r,M15,2022-12-23 23:45:00,2022-12-27 00:00:00,4335,session_or_weekend
EURGBP.r,M30,2025-12-24 23:30:00,2025-12-26 00:00:00,1470,short_missing_gap
EURGBP.r,M30,2025-12-31 23:30:00,2026-01-02 00:00:00,1470,short_missing_gap
EURGBP.r,M30,2024-12-31 23:30:00,2025-01-02 00:00:00,1470,short_missing_gap
EURGBP.r,M30,2023-12-22 23:30:00,2023-12-27 00:00:00,5790,session_or_weekend
EURGBP.r,M30,2023-12-29 23:30:00,2024-01-02 00:00:00,4350,session_or_weekend
EURGBP.r,M30,2022-12-23 23:30:00,2022-12-27 00:00:00,4350,session_or_weekend
EURGBP.r,H1,2025-12-31 23:00:00,2026-01-02 00:00:00,1500,short_missing_gap
EURGBP.r,H1,2024-12-24 23:00:00,2024-12-26 00:00:00,1500,short_missing_gap
EURGBP.r,H1,2024-12-31 23:00:00,2025-01-02 00:00:00,1500,short_missing_gap
EURGBP.r,H1,2023-12-22 23:00:00,2023-12-27 00:00:00,5820,session_or_weekend
EURGBP.r,H1,2023-12-29 23:00:00,2024-01-02 00:00:00,4380,session_or_weekend
EURGBP.r,H1,2022-12-23 23:00:00,2022-12-27 00:00:00,4380,session_or_weekend
