candidate_id,review_category,source_table,source_id,example_id,group,symbol,timeframe,swing_degree,direction,diagnostic_status,pattern_type,start_pivot_id,end_pivot_id,start_time,end_time,failure_reasons,suggested_initial_label,review_options,chart_path,candidate_order,scenario,chart_path_absolute,visual_review_status,visual_quality_score,swing_degree_fit,suggested_action,visual_notes,wave5_endpoint_status,proposed_endpoint_classification,future_more_extreme_found,post_wave5_extension_vs_wave5,causal_note,partial123_status,live_state,wave3_too_weak,post_3_invalidates,post_3_confirms,possible_prior_wave_45_context,causal_note_partial123,degree_issue,fixed_chart_path,abc_interpretation,fixed_chart_path_absolute,manual_visual_status,final_phase23_decision,visual_closure_notes,wave5_diagnostic,partial123_diagnostic,source_gallery_status,degree_policy,requires_user_review,user_review_reason,reviewed_chart_status,source_chart_path,reviewed_chart_path,problem_chart_path,best_chart_path
impulse_forex_gbpusd_h4_major_impulse_012,impulse,impulse_diagnostics,forex_gbpusd_h4_major_impulse_012,forex_gbpusd_h4,Forex Majors,GBPUSD.r,H4,major,bearish,strict_candidate_impulse,full_impulse_12345,12,17,2026-02-09 20:00:00,2026-03-03 16:00:00,,visually_good_impulse,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\impulses\012_impulse_forex_gbpusd_h4_major_impulse_012.png,12,h4_d1,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\impulses\012_impulse_forex_gbpusd_h4_major_impulse_012.png,excellent_example,3,good,keep_as_good_example,Good major bearish impulse with strong wave 3 and natural extended fifth.,premature_wave5_completion,premature_wave5_completion,True,0.1463642013673081,"A later confirmed structural pivot makes a materially more extreme wave-5 endpoint. This is a post-count diagnostic, so live code should treat the original impulse as provisional until confirmation.",,,,,,,,degree_too_micro,,,,plausible_but_needs_review,keep_as_ambiguous_example,"Tramo bajista amplio, pero ondas 1-2 son correctivas/laterales. User: bien.",clean_or_acceptable,not_applicable,phase23_h4_count_only_vigente_with_external_diagnostics,degree_too_micro,False,,ok,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\impulses\012_impulse_forex_gbpusd_h4_major_impulse_012.png,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\012_impulse_forex_gbpusd_h4_major_impulse_012.png,,
partial_123_metals_xagusd_h4_intermediate_partial123_001,partial_123,partial_impulses,metals_xagusd_h4_intermediate_partial123_001,metals_xagusd_h4,Metals,XAGUSD.r,H4,intermediate,bullish,partial_123_candidate,partial_impulse_123,1,4,2025-12-09 00:00:00,2025-12-22 04:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\partials\014_partial_123_metals_xagusd_h4_intermediate_partial123_001.png,14,h4_d1,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\partials\014_partial_123_metals_xagusd_h4_intermediate_partial123_001.png,visually_defensible,4,good,keep_as_good_example,"Good bullish 1-2-3 launch on XAGUSD, natural as intermediate start.",,,,,,partial_123_too_lax,ambiguous_partial,True,False,True,False,Wave 3 displacement or breakout is too weak for a useful partial 1-2-3.,degree_reasonable,,,,visually_defensible,keep_as_good_example,Buen 1-2-3 alcista con onda 3 visible y continuacion posterior. Diagnostico mecanico partial_123_too_lax no se aplica como downgrade duro porque la revision visual muestra continuidad o estructura defendible. User: bien.,not_applicable,partial_123_too_lax,phase23_h4_count_only_vigente_with_external_diagnostics,intermediate_primary_candidate,False,,ok,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\partials\014_partial_123_metals_xagusd_h4_intermediate_partial123_001.png,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\014_partial_123_metals_xagusd_h4_intermediate_partial123_001.png,,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\best_final_examples\014_partial_123_metals_xagusd_h4_intermediate_partial123_001.png
partial_123_metals_xagusd_h4_minor_partial123_001,partial_123,partial_impulses,metals_xagusd_h4_minor_partial123_001,metals_xagusd_h4,Metals,XAGUSD.r,H4,minor,bullish,partial_123_candidate,partial_impulse_123,1,4,2025-12-09 00:00:00,2025-12-22 04:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\partials\018_partial_123_metals_xagusd_h4_minor_partial123_001.png,18,h4_d1,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\partials\018_partial_123_metals_xagusd_h4_minor_partial123_001.png,visually_defensible,4,too_coarse,inspect_manually_before_phase_2_5,"Clean pattern, but size and duration look closer to intermediate than minor.",,,,,,partial_123_too_lax,ambiguous_partial,True,False,True,False,Wave 3 displacement or breakout is too weak for a useful partial 1-2-3.,degree_reasonable,,,,visually_defensible,keep_as_ambiguous_example,"Valido como subestructura minor, no como lectura principal. Diagnostico mecanico partial_123_too_lax no se aplica como downgrade duro porque la revision visual muestra continuidad o estructura defendible.",not_applicable,partial_123_too_lax,phase23_h4_count_only_vigente_with_external_diagnostics,minor_substructure_only,False,,ok,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\partials\018_partial_123_metals_xagusd_h4_minor_partial123_001.png,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\018_partial_123_metals_xagusd_h4_minor_partial123_001.png,,
partial_123_index_aus200_h4_minor_partial123_005,partial_123,partial_impulses,index_aus200_h4_minor_partial123_005,index_aus200_h4,Index,AUS200,H4,minor,bullish,partial_123_candidate,partial_impulse_123,5,8,2025-12-18 00:00:00,2025-12-23 12:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\partials\019_partial_123_index_aus200_h4_minor_partial123_005.png,19,h4_d1,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\partials\019_partial_123_index_aus200_h4_minor_partial123_005.png,visually_defensible,4,good,possible_rule_candidate,"Compact bullish 0-1-2-3; wave 3 confirms, though small versus context.",,,,,,partial_123_provisional,partial_123_provisional,False,False,False,False,No immediate post-3 invalidation; keep as provisional context only.,degree_not_discriminative_major_vs_intermediate,,,,visually_defensible,keep_as_ambiguous_example,"Desplazamiento claro, pero compacto; mejor como subestructura.",not_applicable,partial_123_provisional,phase23_h4_count_only_vigente_with_external_diagnostics,minor_substructure_only,False,,ok,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\partials\019_partial_123_index_aus200_h4_minor_partial123_005.png,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\019_partial_123_index_aus200_h4_minor_partial123_005.png,,
partial_123_forex_audjpy_h4_minor_partial123_005,partial_123,partial_impulses,forex_audjpy_h4_minor_partial123_005,forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,minor,bullish,partial_123_candidate,partial_impulse_123,5,8,2025-12-17 00:00:00,2025-12-22 08:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\partials\020_partial_123_forex_audjpy_h4_minor_partial123_005.png,20,h4_d1,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\partials\020_partial_123_forex_audjpy_h4_minor_partial123_005.png,excellent_example,3,good,keep_as_good_example,Clean bullish sequence; wave 2 corrects without breaking and wave 3 extends naturally.,,,,,,valid_partial_123,partial_123_provisional,False,False,True,False,"Post-3 structure confirms continuation, but this remains context only, not a signal.",degree_reasonable,,,,plausible_but_needs_review,keep_as_ambiguous_example,Compacto pero util como subestructura minor. User: dudoso.,not_applicable,valid_partial_123,phase23_h4_count_only_vigente_with_external_diagnostics,minor_substructure_only,False,,ok,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\partials\020_partial_123_forex_audjpy_h4_minor_partial123_005.png,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\020_partial_123_forex_audjpy_h4_minor_partial123_005.png,,
partial_123_forex_audjpy_h4_major_partial123_003,partial_123,partial_impulses,forex_audjpy_h4_major_partial123_003,forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,major,bullish,partial_123_candidate,partial_impulse_123,3,6,2025-12-17 00:00:00,2026-01-14 04:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\partials\021_partial_123_forex_audjpy_h4_major_partial123_003.png,21,h4_d1,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\partials\021_partial_123_forex_audjpy_h4_major_partial123_003.png,excellent_example,3,good,keep_as_good_example,"Very good major 0-1-2-3; proportions, pivots and continuation fit well.",,,,,,valid_partial_123,partial_123_provisional,False,False,True,False,"Post-3 structure confirms continuation, but this remains context only, not a signal.",degree_reasonable,,,,plausible_but_needs_review,keep_as_ambiguous_example,Major legible como contexto o grado superior operable. User: dudoso.,not_applicable,valid_partial_123,phase23_h4_count_only_vigente_with_external_diagnostics,major_operable_higher_degree,False,,ok,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\partials\021_partial_123_forex_audjpy_h4_major_partial123_003.png,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\021_partial_123_forex_audjpy_h4_major_partial123_003.png,,
partial_123_metals_xagusd_h4_major_partial123_003,partial_123,partial_impulses,metals_xagusd_h4_major_partial123_003,metals_xagusd_h4,Metals,XAGUSD.r,H4,major,bullish,partial_123_candidate,partial_impulse_123,3,6,2025-12-31 20:00:00,2026-01-20 12:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\partials\022_partial_123_metals_xagusd_h4_major_partial123_003.png,22,h4_d1,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\partials\022_partial_123_metals_xagusd_h4_major_partial123_003.png,excellent_example,5,good,keep_as_good_example,Natural major bullish read; wave 3 breaks with amplitude and precedes strong continuation.,,,,,,invalidated_after_3,partial_123_provisional_then_invalidated,False,True,False,True,Post-3 structural pivot breaks wave 2; use only as retrospective diagnostic.,degree_reasonable,,,,excellent_example,keep_as_good_example,"Major muy solido, con onda 3 amplia y continuacion fuerte. Diagnostico mecanico invalidated_after_3 no se aplica como downgrade duro porque la revision visual muestra continuidad o estructura defendible.",not_applicable,invalidated_after_3,phase23_h4_count_only_vigente_with_external_diagnostics,major_operable_higher_degree,False,,ok,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\partials\022_partial_123_metals_xagusd_h4_major_partial123_003.png,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\022_partial_123_metals_xagusd_h4_major_partial123_003.png,,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\best_final_examples\022_partial_123_metals_xagusd_h4_major_partial123_003.png
partial_123_forex_audjpy_h4_major_partial123_005,partial_123,partial_impulses,forex_audjpy_h4_major_partial123_005,forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,major,bullish,partial_123_candidate,partial_impulse_123,5,8,2026-01-02 00:00:00,2026-01-23 08:00:00,,visually_good_partial_123,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\partials\024_partial_123_forex_audjpy_h4_major_partial123_005.png,24,h4_d1,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\partials\024_partial_123_forex_audjpy_h4_major_partial123_005.png,excellent_example,5,good,keep_as_good_example,"Very clear major structure; waves 1, 2 and 3 respect an impulsive read.",,,,,,belongs_to_prior_wave_45,ambiguous_partial,False,False,False,True,A prior same-type pivot is more extreme; this may be the end of a previous 4-5 structure.,degree_reasonable,,,,excellent_example,keep_as_good_example,Muy buen 1-2-3 alcista de grado superior. Diagnostico mecanico belongs_to_prior_wave_45 no se aplica como downgrade duro porque la revision visual muestra continuidad o estructura defendible. User: bien.,not_applicable,belongs_to_prior_wave_45,phase23_h4_count_only_vigente_with_external_diagnostics,major_operable_higher_degree,False,,ok,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\partials\024_partial_123_forex_audjpy_h4_major_partial123_005.png,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\024_partial_123_forex_audjpy_h4_major_partial123_005.png,,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\best_final_examples\024_partial_123_forex_audjpy_h4_major_partial123_005.png
hard_invalid_forex_audjpy_h4_intermediate_impulse_001,hard_invalid,impulse_diagnostics,forex_audjpy_h4_intermediate_impulse_001,forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,intermediate,bullish,hard_invalid_impulse,full_impulse_12345,1,6,2025-12-09 04:00:00,2025-12-29 04:00:00,wave 3 does not exceed wave 1 extreme | wave 3 is shorter than both wave 1 and wave 5 | wave 4 overlaps wave 1 territory | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\invalidations\046_hard_invalid_forex_audjpy_h4_intermediate_impulse_001.png,46,h4_d1,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\invalidations\046_hard_invalid_forex_audjpy_h4_intermediate_impulse_001.png,hard_invalid_correct,5,good,use_as_negative_example,Wave 3 does not convincingly exceed wave 1 and wave 4 breaks structure.,,,,,,,,,,,,,degree_reasonable,,,,hard_invalid_correct,keep_as_negative_example,Invalidez clara por estructura temprana; 4 invade territorio de 1.,clean_or_acceptable,not_applicable,phase23_h4_count_only_vigente_with_external_diagnostics,intermediate_primary_candidate,False,,ok,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\invalidations\046_hard_invalid_forex_audjpy_h4_intermediate_impulse_001.png,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\046_hard_invalid_forex_audjpy_h4_intermediate_impulse_001.png,,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\best_final_examples\046_hard_invalid_forex_audjpy_h4_intermediate_impulse_001.png
hard_invalid_metals_xagusd_h4_intermediate_impulse_001,hard_invalid,impulse_diagnostics,metals_xagusd_h4_intermediate_impulse_001,metals_xagusd_h4,Metals,XAGUSD.r,H4,intermediate,bullish,hard_invalid_impulse,full_impulse_12345,1,6,2025-12-09 00:00:00,2025-12-29 00:00:00,wave 3 is shorter than both wave 1 and wave 5,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\invalidations\047_hard_invalid_metals_xagusd_h4_intermediate_impulse_001.png,47,h4_d1,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\invalidations\047_hard_invalid_metals_xagusd_h4_intermediate_impulse_001.png,hard_invalid_correct,4,good,use_as_negative_example,Underpowered wave 3 and dominant wave 5; good hard-invalid negative.,,,,,,,,,,,,,degree_reasonable,,,,hard_invalid_correct,keep_as_negative_example,Invalidez plausible por 3 corta y 5 dominante.,clean_or_acceptable,not_applicable,phase23_h4_count_only_vigente_with_external_diagnostics,intermediate_primary_candidate,False,,ok,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\invalidations\047_hard_invalid_metals_xagusd_h4_intermediate_impulse_001.png,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\047_hard_invalid_metals_xagusd_h4_intermediate_impulse_001.png,,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\best_final_examples\047_hard_invalid_metals_xagusd_h4_intermediate_impulse_001.png
hard_invalid_index_aus200_h4_intermediate_impulse_001,hard_invalid,impulse_diagnostics,index_aus200_h4_intermediate_impulse_001,index_aus200_h4,Index,AUS200,H4,intermediate,bullish,hard_invalid_impulse,full_impulse_12345,1,6,2025-12-04 00:00:00,2025-12-23 12:00:00,wave 2 breaks wave 1 origin | wave 4 overlaps wave 1 territory | wave 2 retracement is visually too deep | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\invalidations\048_hard_invalid_index_aus200_h4_intermediate_impulse_001.png,48,h4_d1,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\invalidations\048_hard_invalid_index_aus200_h4_intermediate_impulse_001.png,hard_invalid_correct,5,good,use_as_negative_example,Very clean hard invalid with origin-area breaks and oversized final leg.,,,,,,,,,,,,,degree_not_discriminative_major_vs_intermediate,,,,hard_invalid_correct,keep_as_negative_example,Invalidez nitida: 2 bajo origen y 4 invade zona de 1. User: bien.,clean_or_acceptable,not_applicable,phase23_h4_count_only_vigente_with_external_diagnostics,intermediate_primary_candidate,False,,ok,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\invalidations\048_hard_invalid_index_aus200_h4_intermediate_impulse_001.png,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\048_hard_invalid_index_aus200_h4_intermediate_impulse_001.png,,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\best_final_examples\048_hard_invalid_index_aus200_h4_intermediate_impulse_001.png
hard_invalid_forex_audjpy_h4_minor_impulse_001,hard_invalid,impulse_diagnostics,forex_audjpy_h4_minor_impulse_001,forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,minor,bullish,hard_invalid_impulse,full_impulse_12345,1,6,2025-12-09 04:00:00,2025-12-18 08:00:00,wave 3 does not exceed wave 1 extreme | wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\invalidations\049_hard_invalid_forex_audjpy_h4_minor_impulse_001.png,49,h4_d1,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\invalidations\049_hard_invalid_forex_audjpy_h4_minor_impulse_001.png,hard_invalid_correct,5,mixed,use_as_negative_example,"Invalidity is clear, but the minor segment is crowded.",,,,,,,,,,,,,degree_reasonable,,,,hard_invalid_correct,keep_as_negative_example,Caso limpio de impulso invalido en grado menor.,clean_or_acceptable,not_applicable,phase23_h4_count_only_vigente_with_external_diagnostics,minor_substructure_only,False,,ok,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\invalidations\049_hard_invalid_forex_audjpy_h4_minor_impulse_001.png,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\049_hard_invalid_forex_audjpy_h4_minor_impulse_001.png,,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\best_final_examples\049_hard_invalid_forex_audjpy_h4_minor_impulse_001.png
hard_invalid_metals_xagusd_h4_minor_impulse_002,hard_invalid,impulse_diagnostics,metals_xagusd_h4_minor_impulse_002,metals_xagusd_h4,Metals,XAGUSD.r,H4,minor,bearish,hard_invalid_impulse,full_impulse_12345,2,7,2025-12-17 20:00:00,2025-12-24 16:00:00,wave 2 breaks wave 1 origin | wave 3 does not exceed wave 1 extreme | wave 3 is shorter than both wave 1 and wave 5 | wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 2 retracement is visually too deep | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\invalidations\050_hard_invalid_metals_xagusd_h4_minor_impulse_002.png,50,h4_d1,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\invalidations\050_hard_invalid_metals_xagusd_h4_minor_impulse_002.png,hard_invalid_correct,4,mixed,use_as_negative_example,Several rule breaks in a cramped early section; clear but not a showcase.,,,,,,,,,,,,,degree_reasonable,,,,hard_invalid_correct,keep_as_negative_example,"Zona compacta, pero ruptura/origen y proporciones justifican invalidez.",clean_or_acceptable,not_applicable,phase23_h4_count_only_vigente_with_external_diagnostics,minor_substructure_only,False,,ok,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\invalidations\050_hard_invalid_metals_xagusd_h4_minor_impulse_002.png,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\050_hard_invalid_metals_xagusd_h4_minor_impulse_002.png,,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\best_final_examples\050_hard_invalid_metals_xagusd_h4_minor_impulse_002.png
hard_invalid_index_aus200_h4_minor_impulse_001,hard_invalid,impulse_diagnostics,index_aus200_h4_minor_impulse_001,index_aus200_h4,Index,AUS200,H4,minor,bullish,hard_invalid_impulse,full_impulse_12345,1,6,2025-12-04 00:00:00,2025-12-18 16:00:00,wave 2 breaks wave 1 origin | wave 4 overlaps wave 1 territory | wave 5 fails to exceed wave 3 extreme | wave 2 retracement is visually too deep | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\invalidations\051_hard_invalid_index_aus200_h4_minor_impulse_001.png,51,h4_d1,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\invalidations\051_hard_invalid_index_aus200_h4_minor_impulse_001.png,hard_invalid_correct,5,good,use_as_negative_example,"Wave 2 breaks origin, wave 4 is deep, and wave 5 remains below wave 3.",,,,,,,,,,,,,degree_not_discriminative_major_vs_intermediate,,,,hard_invalid_correct,keep_as_negative_example,"Muy claro: 2 bajo origen, 4 solapa y 5 queda corta.",clean_or_acceptable,not_applicable,phase23_h4_count_only_vigente_with_external_diagnostics,minor_substructure_only,False,,ok,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\invalidations\051_hard_invalid_index_aus200_h4_minor_impulse_001.png,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\051_hard_invalid_index_aus200_h4_minor_impulse_001.png,,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\best_final_examples\051_hard_invalid_index_aus200_h4_minor_impulse_001.png
hard_invalid_forex_audjpy_h4_major_impulse_001,hard_invalid,impulse_diagnostics,forex_audjpy_h4_major_impulse_001,forex_audjpy_h4,Forex Majors,AUDJPY.r,H4,major,bullish,hard_invalid_impulse,full_impulse_12345,1,6,2025-12-09 04:00:00,2026-01-14 04:00:00,wave 2 breaks wave 1 origin | wave 2 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\invalidations\052_hard_invalid_forex_audjpy_h4_major_impulse_001.png,52,h4_d1,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\invalidations\052_hard_invalid_forex_audjpy_h4_major_impulse_001.png,hard_invalid_correct,5,good,use_as_negative_example,Origin break and overdeep retracement are visible; readable at major degree.,,,,,,,,,,,,,degree_reasonable,,,,hard_invalid_correct,keep_as_negative_example,Invalidez fuerte aunque la onda 5 sea un nuevo extremo.,clean_or_acceptable,not_applicable,phase23_h4_count_only_vigente_with_external_diagnostics,major_context,False,,ok,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\invalidations\052_hard_invalid_forex_audjpy_h4_major_impulse_001.png,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\052_hard_invalid_forex_audjpy_h4_major_impulse_001.png,,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\best_final_examples\052_hard_invalid_forex_audjpy_h4_major_impulse_001.png
hard_invalid_metals_xagusd_h4_major_impulse_001,hard_invalid,impulse_diagnostics,metals_xagusd_h4_major_impulse_001,metals_xagusd_h4,Metals,XAGUSD.r,H4,major,bullish,hard_invalid_impulse,full_impulse_12345,1,6,2025-12-09 00:00:00,2026-01-20 12:00:00,wave 3 does not exceed wave 1 extreme | wave 3 is shorter than both wave 1 and wave 5 | wave 4 overlaps wave 1 territory,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\invalidations\053_hard_invalid_metals_xagusd_h4_major_impulse_001.png,53,h4_d1,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\invalidations\053_hard_invalid_metals_xagusd_h4_major_impulse_001.png,hard_invalid_correct,5,good,use_as_negative_example,Textbook hard invalid: wave 3 cannot exceed wave 1 and wave 5 dominates.,,,,,,,,,,,,,degree_reasonable,,,,hard_invalid_correct,keep_as_negative_example,Secuencia 1-3-5 no sostiene impulso; 3 debil y 4 invade territorio. User: correcto como invalido.,clean_or_acceptable,not_applicable,phase23_h4_count_only_vigente_with_external_diagnostics,major_context,False,,ok,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\invalidations\053_hard_invalid_metals_xagusd_h4_major_impulse_001.png,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\053_hard_invalid_metals_xagusd_h4_major_impulse_001.png,,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\best_final_examples\053_hard_invalid_metals_xagusd_h4_major_impulse_001.png
hard_invalid_index_aus200_h4_major_impulse_001,hard_invalid,impulse_diagnostics,index_aus200_h4_major_impulse_001,index_aus200_h4,Index,AUS200,H4,major,bullish,hard_invalid_impulse,full_impulse_12345,1,6,2025-12-04 00:00:00,2025-12-23 12:00:00,wave 2 breaks wave 1 origin | wave 4 overlaps wave 1 territory | wave 2 retracement is visually too deep | wave 4 retracement is visually too deep,hard_invalid_correct,visually_good_impulse|visually_good_partial_123|visually_good_abc|ambiguous_but_interesting|too_noisy|too_micro|too_coarse|false_candidate|hard_invalid_correct,charts\invalidations\054_hard_invalid_index_aus200_h4_major_impulse_001.png,54,h4_d1,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\invalidations\054_hard_invalid_index_aus200_h4_major_impulse_001.png,hard_invalid_correct,5,good,use_as_negative_example,Clear origin breaks and deep retracements; good negative example.,,,,,,,,,,,,,degree_not_discriminative_major_vs_intermediate,,,,hard_invalid_correct,keep_as_negative_example,Hard invalid claro por origen y solape.,clean_or_acceptable,not_applicable,phase23_h4_count_only_vigente_with_external_diagnostics,degree_not_discriminative,False,,ok,artifacts\wavecount\phase2_3_visual_review_2026-05-17\h4_d1\charts\invalidations\054_hard_invalid_index_aus200_h4_major_impulse_001.png,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\reviewed\054_hard_invalid_index_aus200_h4_major_impulse_001.png,,artifacts\wavecount\phase2_3_4_h4_d1_visual_closure_2026-05-23\charts\best_final_examples\054_hard_invalid_index_aus200_h4_major_impulse_001.png
