example_id,group,symbol,timeframe,example_type,timestamp,pivot_state,pivot_type,pivot_extreme_time,pivot_detected_at,pivot_extreme_price,confirmation_lag_bars,visibility_score,atr,lookahead_safe,is_candidate,is_confirmed,is_ambiguous,reason
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-12 17:00:00,confirmed_high,high,2026-03-12 14:00:00,2026-03-12 17:00:00,2202.54,3,2.898367734127112,21.836428571428574,True,False,True,False,"visible move: atr_score=2.898, relative_score=0.02936"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-12 18:00:00,candidate_low,low,2026-03-12 18:00:00,2026-03-12 18:00:00,2131.88,3,3.1516503122212276,22.419999999999977,True,True,False,False,"potential local low, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-12 21:00:00,confirmed_low,low,2026-03-12 18:00:00,2026-03-12 21:00:00,2131.88,3,2.8880767188329757,22.866428571428546,True,False,True,False,"visible move: atr_score=2.888, relative_score=0.03077"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-12 23:00:00,candidate_low,low,2026-03-12 23:00:00,2026-03-12 23:00:00,2120.27,3,2.0999784794171013,23.233571428571395,True,True,False,False,"potential local low, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-13 01:00:00,candidate_low,low,2026-03-13 01:00:00,2026-03-13 01:00:00,2116.37,3,2.265679710055906,23.255714285714248,True,True,False,False,"potential local low, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-13 03:00:00,candidate_high,high,2026-03-13 03:00:00,2026-03-13 03:00:00,2160.6,3,1.9302369077306758,22.914285714285693,True,True,False,False,"potential local high, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-13 04:00:00,confirmed_low,low,2026-03-13 01:00:00,2026-03-13 04:00:00,2116.37,3,2.1108674677659938,24.430714285714267,True,False,True,False,"visible move: atr_score=2.111, relative_score=0.02392"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-13 06:00:00,candidate_low,low,2026-03-13 06:00:00,2026-03-13 06:00:00,2134.79,3,1.3857454241438023,23.92214285714288,True,True,False,False,"potential local low, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-13 07:00:00,confirmed_high,high,2026-03-13 04:00:00,2026-03-13 07:00:00,2167.94,3,2.287570102341504,22.543571428571436,True,False,True,False,"visible move: atr_score=2.288, relative_score=0.02407"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-13 08:00:00,candidate_low,low,2026-03-13 08:00:00,2026-03-13 08:00:00,2114.61,3,2.3920161471181838,22.29500000000001,True,True,False,False,"potential local low, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-13 09:00:00,candidate_low,low,2026-03-13 09:00:00,2026-03-13 09:00:00,2094.72,3,3.0217760714960034,22.698571428571476,True,True,False,False,"potential local low, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-13 10:00:00,candidate_low,low,2026-03-13 10:00:00,2026-03-13 10:00:00,2085.44,3,3.2586130321679976,22.515714285714335,True,True,False,False,"potential local low, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-13 11:00:00,candidate_low,low,2026-03-13 11:00:00,2026-03-13 11:00:00,2058.16,3,4.432386524488056,22.707857142857197,True,True,False,False,"potential local low, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-13 14:00:00,confirmed_low,low,2026-03-13 11:00:00,2026-03-13 14:00:00,2058.16,3,3.883488495189463,22.940714285714325,True,False,True,False,"visible move: atr_score=3.883, relative_score=0.04280"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-13 15:00:00,candidate_high,high,2026-03-13 15:00:00,2026-03-13 15:00:00,2108.89,3,2.2308707124010523,22.74000000000004,True,True,False,False,"potential local high, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-13 16:00:00,candidate_high,high,2026-03-13 16:00:00,2026-03-13 16:00:00,2113.14,3,1.7965233089712471,24.530714285714307,True,True,False,False,"potential local high, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-13 17:00:00,candidate_low,low,2026-03-13 17:00:00,2026-03-13 17:00:00,2038.12,3,2.8859396037699527,25.995000000000022,True,True,False,False,"potential local low, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-13 19:00:00,confirmed_high,high,2026-03-13 16:00:00,2026-03-13 19:00:00,2113.14,3,3.3118161352808695,27.28714285714287,True,False,True,False,"visible move: atr_score=3.312, relative_score=0.04418"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-13 22:00:00,candidate_low,low,2026-03-13 22:00:00,2026-03-13 22:00:00,2017.75,3,2.2707801139713184,25.445,True,True,False,False,"potential local low, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-13 23:00:00,candidate_low,low,2026-03-13 23:00:00,2026-03-13 23:00:00,2014.59,3,1.8456672236810738,23.937142857142835,True,True,False,False,"potential local low, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-16 01:00:00,candidate_low,low,2026-03-16 01:00:00,2026-03-16 01:00:00,2004.63,3,2.2120531154239003,24.47499999999996,True,True,False,False,"potential local low, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-16 03:00:00,candidate_high,high,2026-03-16 03:00:00,2026-03-16 03:00:00,2055.82,3,2.0144479424331068,25.411428571428523,True,True,False,False,"potential local high, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-16 04:00:00,confirmed_low,low,2026-03-16 01:00:00,2026-03-16 04:00:00,2004.63,3,1.9512133146995292,28.11071428571425,True,False,True,False,"visible move: atr_score=1.951, relative_score=0.02681"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-16 06:00:00,candidate_high,high,2026-03-16 06:00:00,2026-03-16 06:00:00,2067.98,3,2.1110696052795417,28.68214285714284,True,True,False,False,"potential local high, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-16 09:00:00,candidate_high,high,2026-03-16 09:00:00,2026-03-16 09:00:00,2071.29,3,1.687249736564807,23.72499999999996,True,True,False,False,"potential local high, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-16 11:00:00,candidate_low,low,2026-03-16 11:00:00,2026-03-16 11:00:00,2039.21,3,1.349357048431677,23.774285714285693,True,True,False,False,"potential local low, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-16 12:00:00,confirmed_high,high,2026-03-16 09:00:00,2026-03-16 12:00:00,2071.29,3,1.7746198097624881,25.081428571428564,True,False,True,False,"visible move: atr_score=1.775, relative_score=0.02183"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-16 13:00:00,candidate_low,low,2026-03-16 13:00:00,2026-03-16 13:00:00,2024.43,3,1.7723146747352465,26.43999999999999,True,True,False,False,"potential local low, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-16 14:00:00,candidate_high,high,2026-03-16 14:00:00,2026-03-16 14:00:00,2082.56,3,2.121422240759082,27.401428571428546,True,True,False,False,"potential local high, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-16 15:00:00,candidate_high,high,2026-03-16 15:00:00,2026-03-16 15:00:00,2089.49,3,2.383212538266298,27.299285714285702,True,True,False,False,"potential local high, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-16 16:00:00,confirmed_low,low,2026-03-16 13:00:00,2026-03-16 16:00:00,2024.43,3,3.4176661347609048,27.752857142857142,True,False,True,False,"visible move: atr_score=3.418, relative_score=0.04486"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-16 17:00:00,candidate_high,high,2026-03-16 17:00:00,2026-03-16 17:00:00,2126.08,3,3.8189673679690816,26.61714285714285,True,True,False,False,"potential local high, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-16 20:00:00,confirmed_high,high,2026-03-16 17:00:00,2026-03-16 20:00:00,2126.08,3,2.928406886517941,23.565714285714225,True,False,True,False,"visible move: atr_score=2.928, relative_score=0.03283"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-16 22:00:00,candidate_high,high,2026-03-16 22:00:00,2026-03-16 22:00:00,2126.79,3,1.5740714183278302,24.903571428571404,True,True,False,False,"potential local high, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-17 02:00:00,confirmed_high,high,2026-03-16 22:00:00,2026-03-17 02:00:00,2126.79,3,1.650079677681223,23.75642857142855,True,False,True,False,"visible move: atr_score=1.650, relative_score=0.01848"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-17 04:00:00,ambiguous_noise,ambiguous,,2026-03-17 04:00:00,,3,2.5579575992833696,23.921428571428578,True,False,False,True,current candle is both local high and local low candidate
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-17 05:00:00,candidate_high,high,2026-03-17 05:00:00,2026-03-17 05:00:00,2168.54,3,3.4967438074194566,24.568571428571463,True,True,False,False,"potential local high, waiting for confirmation latency"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-17 07:00:00,confirmed_low,low,2026-03-17 04:00:00,2026-03-17 07:00:00,2082.63,3,3.9302688205575897,22.90428571428577,True,False,True,False,"visible move: atr_score=3.930, relative_score=0.04146"
metals_ambiguous_xptusd_h1,Metals,XPTUSD,H1,ambiguous,2026-03-17 09:00:00,candidate_low,low,2026-03-17 09:00:00,2026-03-17 09:00:00,2124.88,3,2.0621627455212574,23.165000000000028,True,True,False,False,"potential local low, waiting for confirmation latency"
